CPF_CNPJ,Razão Social,Nome Fantasia,Porte,N.Colaborador,Dt.Fundação,CEP,UF,Cidade,Bairro,Endereço,Número,Complemento,Latitude,Longitude,Mapa,Email,Telefone,Celular,Comercial,Fax,Cód de Natureza Juridica,CNAE,Setor,Atividade,Total Clientes,Total Part./Contatos,Total Realizações,Total Horas de Consultoria,Situação no ICMS,Data de Cancelamento no ICMS
24062813000174,FABIO LUIZ DIAS TECNOLOGIA DA INFORMACAO,FALUDI TECNOLOGIA DA INFORMACAO,MICRO - ATÉ R$360 MIL/ANO,1,01/2016,82220220,PR,CURITIBA,ABRANCHES,RUA MANOEL ARANHA,173,-,"-25,366382","-49,271964","Ver Mapa<url>https://www.google.com/maps?q=-25.366382,-49.271964",-,4132095554,-,4132095554,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
26745524000103,LAURO PEREIRA RIBEIRO SOLUCOES EMPRESARIAIS,LPR ENTERPRISE CONSULTING,MICRO - ATÉ R$360 MIL/ANO,1,11/2016,80610240,PR,CURITIBA,PORTÃO,RUA ALVARO ANDRADE,225,AND 15 AP 3157,"-25,4730751","-49,2908568","Ver Mapa<url>https://www.google.com/maps?q=-25.4730751,-49.2908568",-,4132095554,-,4132095554,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
24251389000106,PABLO HENRIQUE SILVA CONSULTORIA,PHS CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,1,02/2016,80730300,PR,CURITIBA,BIGORRILHO,RUA GASTAO CAMARA,645,AP 504,"-25,4338808","-49,3036618","Ver Mapa<url>https://www.google.com/maps?q=-25.4338808,-49.3036618",-,4132095554,-,4132095554,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
24019112000152,HEINZ EGON LANDGRAF,CONATUM GERENCIAMENTO + SERVICOS,MICRO - ATÉ R$360 MIL/ANO,1,01/2016,83430000,PR,CAMPINA GRANDE DO SUL,ARACATUBA BOA VISTA,EST DA COLONIA JAPONESA,548,-,"-25,338359","-49,0743985","Ver Mapa<url>https://www.google.com/maps?q=-25.338359,-49.0743985",-,4196367067,4196367067,4134344670,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
23398165000169,LEANDRO AUGUSTO SALGADO,SALT TECNOLOGIA,MICRO - ATÉ R$360 MIL/ANO,1,09/2015,80810330,PR,CURITIBA,VISTA ALEGRE,RUA DEPUTADO CHAFIC CURI,313,-,"-25,412274","-49,2935663","Ver Mapa<url>https://www.google.com/maps?q=-25.412274,-49.2935663",-,4199570823,4199570823,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
26683718000113,PAULO RICARDO LOPES DE FARIA CONSULTORIA,CINNAMON STUDIOS,MICRO - ATÉ R$360 MIL/ANO,1,11/2016,80030000,PR,CURITIBA,ALTO DA GLÓRIA,AVENIDA JOAO GUALBERTO,253,AP 91,"-25,4231235","-49,2677555","Ver Mapa<url>https://www.google.com/maps?q=-25.4231235,-49.2677555",-,4132095554,-,4132095554,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
26069556000128,M A BAPTISTA SOBRINHO,-,MICRO - ATÉ R$360 MIL/ANO,1,08/2016,81550000,PR,CURITIBA,UBERABA,RUA CAPITAO LEONIDAS MARQUES,1999,AP 103,"-25,4812806","-49,2140962","Ver Mapa<url>https://www.google.com/maps?q=-25.4812806,-49.2140962",-,4196741231,4196741231,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
24586829000186,CAETANO S. ZAGONEL TECNOLOGIA DA INFORMACAO,-,MICRO - ATÉ R$360 MIL/ANO,1,03/2016,80410001,PR,CURITIBA,MERCÊS,RUA DO VISCONDE RIO BRANCO,1171,AP 602,"-25,4320246","-49,2800892","Ver Mapa<url>https://www.google.com/maps?q=-25.4320246,-49.2800892",-,4188087101,4188087101,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
26344825000117,ALINE DA ROSA ASSESSORIA E CONSULTORIA EM TECNOLOGIA DA INFORMACAO,-,MICRO - ATÉ R$360 MIL/ANO,1,10/2016,83065020,PR,SÃO JOSÉ DOS PINHAIS,INÁ,RUA CLAUDIO PEREIRA DA CRUZ,1300,-,"-25,5151964","-49,1636114","Ver Mapa<url>https://www.google.com/maps?q=-25.5151964,-49.1636114",-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
23640099000191,DEIVDSON ROSA DE OLIVEIRA CONSULTORIA EM TI,SA NETWORK CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,1,09/2015,81630230,PR,CURITIBA,HAUER,RUA SAO BENTO,2023,BL 4 AP 206,"-25,4826578","-49,2614152","Ver Mapa<url>https://www.google.com/maps?q=-25.4826578,-49.2614152",-,4132095554,-,4132095554,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
26739436000190,THIAGO ROBERTO FRANCISCO SANCHES,ZTR IT SOLUTIONS,MICRO - ATÉ R$360 MIL/ANO,1,12/2016,80730380,PR,CURITIBA,BIGORRILHO,RUA BRUNO FILGUEIRA,2160,AP 904,"-25,4311177","-49,2965971","Ver Mapa<url>https://www.google.com/maps?q=-25.4311177,-49.2965971",-,4130152507,-,4130152507,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Ativo,
24184686000186,M A B SILVA CONSULTORIA EM TECNOLOGIA DA INFORMACAO,MVM T.I.,MICRO - ATÉ R$360 MIL/ANO,1,02/2016,81265320,PR,CURITIBA,AUGUSTA,RUA LODOVICO KAMINSKI,2520,BL 9 AP 18,"-25,4788134","-49,3562128","Ver Mapa<url>https://www.google.com/maps?q=-25.4788134,-49.3562128",-,4199668666,4199668666,4130274554,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
28482916000144,VANDERLENE ACENA DOS SANTOS,-,MICRO - ATÉ R$360 MIL/ANO,1,08/2017,83090110,PR,SÃO JOSÉ DOS PINHAIS,SÃO MARCOS,RUA AUGUSTO DEBARBA,495,-,"-25,6033267","-49,170013","Ver Mapa<url>https://www.google.com/maps?q=-25.6033267,-49.170013",-,4132835404,-,4132835404,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
27718553000130,SILVANA MARIA MACHADO KUSMAN CONSULTORIA EM TI,SMMK CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,1,04/2017,81210370,PR,CURITIBA,CAMPO COMPRIDO,RUA EDUARDO SPRADA,3083,CS I,"-25,4464816","-49,3359149","Ver Mapa<url>https://www.google.com/maps?q=-25.4464816,-49.3359149",-,4132095554,-,4132095554,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
27661657000156,D.E.RUSTICK CONSULTORIA EM T.I.,-,MICRO - ATÉ R$360 MIL/ANO,1,04/2017,82130290,PR,CURITIBA,ABRANCHES,RUA EUGENIO FLOR,885,-,"-25,3777891","-49,2803306","Ver Mapa<url>https://www.google.com/maps?q=-25.3777891,-49.2803306",-,4191886628,4191886628,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
27584238000168,ANTONIO CARLOS PAES NASCIMENTO CONSULTORIA,ACPN - CONSULTORIA E DESENVOLVIMENTO,MICRO - ATÉ R$360 MIL/ANO,1,03/2017,80730300,PR,CURITIBA,BIGORRILHO,RUA GASTAO CAMARA,645,AP 104,"-25,4338808","-49,3036618","Ver Mapa<url>https://www.google.com/maps?q=-25.4338808,-49.3036618",-,4132095554,-,4132095554,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
27153201000185,EVANDRO CELINO DA SILVA,-,MICRO - ATÉ R$360 MIL/ANO,1,02/2017,83325180,PR,PINHAIS,EMILIANO PERNETA,RUA PAULA FREITAS,299,-,"-25,4132243","-49,1870484","Ver Mapa<url>https://www.google.com/maps?q=-25.4132243,-49.1870484",-,4188601594,4188601594,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Ativo,
1019340000127,FATIMA APARECIDA TREVIZAN,-,MICRO - ATÉ R$360 MIL/ANO,5,12/1995,81170000,PR,CURITIBA,CIDADE INDUSTRIAL,RUA JOAO SGUARIO,392,-,-,-,-,-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
28584281000196,TAREK BAZZI,TBAZZI CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,1,08/2017,82560280,PR,CURITIBA,BOA VISTA,RUA VALDOMIRO SILVEIRA,278,CS 2,"-25,3868873","-49,2543168","Ver Mapa<url>https://www.google.com/maps?q=-25.3868873,-49.2543168",-,4184090309,4184090309,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
30657655000106,I. A. MANSUR NETO INFORMATICA,-,MICRO - ATÉ R$360 MIL/ANO,0,04/2018,80410180,PR,CURITIBA,CENTRO,ALAMEDA DOUTOR CARLOS DE CARVALHO,417,CONJ  601                 ANDAR 03,"-25,4329291","-49,2788755","Ver Mapa<url>https://www.google.com/maps?q=-25.4329291,-49.2788755",-,4191151331,4191151331,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
28854342000198,SIMONE SUONSKI ROBLES - CONSULTORIA,ROBLES CONSULTING,MICRO - ATÉ R$360 MIL/ANO,0,09/2017,80620010,PR,CURITIBA,ÁGUA VERDE,AVENIDA REPUBLICA ARGENTINA,951,ANDAR 09    APT   104,"-25,4548783","-49,2878473","Ver Mapa<url>https://www.google.com/maps?q=-25.4548783,-49.2878473",-,4199377929,4199377929,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
29872628000169,CLARA KAZUE SUGITANI YAMAMOTO,-,MICRO - ATÉ R$360 MIL/ANO,0,02/2018,82810060,PR,CURITIBA,CAPÃO DA IMBUIA,RUA DELEGADO LEOPOLDO BELCZAK,1885,-,"-25,4387194","-49,2185047","Ver Mapa<url>https://www.google.com/maps?q=-25.4387194,-49.2185047",-,4192133403,4192133403,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
29795104000111,ALESSANDRO HERMOGENES DA SILVA,-,MICRO - ATÉ R$360 MIL/ANO,0,02/2018,83325180,PR,PINHAIS,EMILIANO PERNETA,RUA PAULA FREITAS,299,-,"-25,4131709","-49,186976","Ver Mapa<url>https://www.google.com/maps?q=-25.4131709,-49.186976",-,6181199430,6181199430,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
29269504000193,DIEGO CEZAR CELLI,-,MICRO - ATÉ R$360 MIL/ANO,0,11/2017,80220390,PR,CURITIBA,PAROLIN,RUA PROFESSOR PORTHOS VELOZO,1081,-,"-25,4675116","-49,2658841","Ver Mapa<url>https://www.google.com/maps?q=-25.4675116,-49.2658841",-,4199500639,4199500639,4133324704,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
30381627000109,LIEGE PEREIRA,-,MICRO - ATÉ R$360 MIL/ANO,0,04/2018,80220050,PR,CURITIBA,REBOUÇAS,RUA ALFERES POLI,580,-,"-25,44162","-49,271171","Ver Mapa<url>https://www.google.com/maps?q=-25.44162,-49.271171",-,4199163266,4199163266,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
7330033000149,ORGSISTEM - ORGANIZACAO E SISTEMAS ADMINISTRATIVOS LTDA,ORGSISTEM,"PEQUENO - DE R$360 MIL À R$3,6 MILHÕES/ANO",1,04/2005,80010000,PR,CURITIBA,CENTRO,RUA JOSE LOUREIRO,569,CJ 709,"-25,4309932","-49,267222","Ver Mapa<url>https://www.google.com/maps?q=-25.4309932,-49.267222",-,4130450085,-,4130450085,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,3,0,0,Registro Não Encontrado,
33454191000110,JUAN FRANCO XAVIER DA SILVA,-,E.I. - ATÉ R$60 MIL/ANO,0,04/2019,80060000,PR,CURITIBA,CENTRO,RUA XV DE NOVEMBRO,1155,- CONJ 1507 ANDAR 15 COND CONDOMINIO HUB HOMEBLOCO HUB HOME TORRE C B,"-25,4276563","-49,2632012","Ver Mapa<url>https://www.google.com/maps?q=-25.4276563,-49.2632012",-,41995770456,41995770456,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
5108308000179,ADEMIR LOPES DA SILVA,GOL SOLUCOES EM INFORMATICA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",1,06/2002,82840150,PR,CURITIBA,BAIRRO ALTO,RUA EPAMINONDAS SANTOS,266,-,"-25,3991407","-49,2101325","Ver Mapa<url>https://www.google.com/maps?q=-25.3991407,-49.2101325",-,4133671440,-,4133671440,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
3550478000183,EDUARDO JEFFERSON BECKER KUHR,JACSOFT SERVICOS DE INFORMATICA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",1,12/1999,82015036,PR,CURITIBA,SANTA FELICIDADE,RUA PRIMO JULIO ZANQUETTIM,95,-,"-25,4108556","-49,3319308","Ver Mapa<url>https://www.google.com/maps?q=-25.4108556,-49.3319308",-,4132729487,-,4132729487,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
6869251000193,A.D ANHAIA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,05/2004,83820000,PR,FAZENDA RIO GRANDE,SEM BAIRRO,CESAR  CARELLI,639,-,"-25,644842","-49,3192735","Ver Mapa<url>https://www.google.com/maps?q=-25.644842,-49.3192735",-,6333126480,-,6333126480,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
15192251000192,MARLI PORTELLA,GLOBAL TI PARTNERS,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,02/2012,83420000,PR,QUATRO BARRAS,SEM BAIRRO,VIRGINIA FERRARINI SBRISSIA,296,NÃO INFORMADO,-,-,-,-,4132829752,-,4132829752,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
12292160000130,LUIS ALBERTO DA ROCHA CONSULTORIA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,07/2010,83190000,PR,TIJUCAS DO SUL,SEM BAIRRO,TIJUCAS A LAGOINHA,-,-,"-25,9188987","-49,1908772","Ver Mapa<url>https://www.google.com/maps?q=-25.9188987,-49.1908772",-,4188944258,4188944258,4136291684,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
18179696000120,NIVEA MARIA BRAGA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,04/2013,82540320,PR,CURITIBA,BOA VISTA,RUA CAPISTRANO DE ABREU,426,CS 18,"-25,3864308","-49,2584302","Ver Mapa<url>https://www.google.com/maps?q=-25.3864308,-49.2584302",-,4130195767,-,4130195767,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
18141757000160,ROBSON MEIRELES DOS SANTOS,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,04/2013,82640220,PR,CURITIBA,SANTA CÂNDIDA,RUA FRANCISCO ZANICOTTI SOBRINHO,310,CS 15,"-25,3812014","-49,2324457","Ver Mapa<url>https://www.google.com/maps?q=-25.3812014,-49.2324457",-,4130195767,-,4130195767,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
18375119000104,MOISES OSWALDO GANACIM - CONSULTORIA,GALILEO CONSULTORIA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,06/2013,82560000,PR,CURITIBA,BOA VISTA,RUA DE NOSSA SENHORA NAZARE,1395,-,"-25,388901","-49,244167","Ver Mapa<url>https://www.google.com/maps?q=-25.388901,-49.244167",-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
5532250000196,GLADIS ESTHER RIOS,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,02/2003,82015050,PR,CURITIBA,SANTA FELICIDADE,RUA PEDRO BREDA,21,-,"-25,412785","-49,3257751","Ver Mapa<url>https://www.google.com/maps?q=-25.412785,-49.3257751",-,4133789590,-,4133789590,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
11233232000106,ROBERTO MARCHESINI FILHO,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,09/2009,80420060,PR,CURITIBA,BATEL,ALAMEDA DOM PEDRO II,520,AP 404,"-25,4394752","-49,2859452","Ver Mapa<url>https://www.google.com/maps?q=-25.4394752,-49.2859452",-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
8086502000199,DANILO QUEIROZ LEITE FELICIO,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,06/2006,82530040,PR,CURITIBA,JARDIM SOCIAL,RUA FREI ORLANDO,1265,-,"-25,4324853","-49,2355657","Ver Mapa<url>https://www.google.com/maps?q=-25.4324853,-49.2355657",-,4133624499,4196381866,4133624499,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
1451818000193,C.A. BARBOSA INFORMATICA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,09/1996,82920190,PR,CURITIBA,CAJURU,RUA ESPER JORGE CHUERI,626,CS,"-25,4493634","-49,2097619","Ver Mapa<url>https://www.google.com/maps?q=-25.4493634,-49.2097619",-,4132670144,-,4132670144,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
334036000101,UIRES TAPAJOS CABRAL,CUMI INFORMATICA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,12/1994,80010912,PR,CURITIBA,CENTRO,RUA MARECHAL DEODORO,630,CJ 302 A,"-25,4302096","-49,2663468","Ver Mapa<url>https://www.google.com/maps?q=-25.4302096,-49.2663468",-,11999638256,11999638256,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,9,0,Registro Não Encontrado,
1221224000196,L C BRASIL JR CONSULTORIA EM INFORMATICA,DATA CONSULT,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",5,05/1996,83820000,PR,FAZENDA RIO GRANDE,-,R RIO COXIM,1404,- ED OUREM SL 13,-,-,-,-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
1022846000195,HELOISA ALICE BRUEL GEMIN,HG INFORMATICA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",2,01/1996,80320140,PR,CURITIBA,PORTÃO,RUA JOSE FERREIRA PINHEIRO,102,- CASA,-,-,-,-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
1101514000104,MAURICIO CARDOSO INFORMATICA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",5,03/1996,80250060,PR,CURITIBA,ÁGUA VERDE,RUA DESEMBARGADOR MOTTA,912,-,-,-,-,-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
97464580000100,PAULO DE TARSO CUNHA,PTC INFORMATICA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",3,04/1994,80045090,PR,CURITIBA,ALTO DA RUA XV,RUA MARECHAL DEODORO,1634,-,-,-,-,-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
85024537000144,MARIA CRISTINA PEREIRA SMIJTINK CONSULTORIA,CURITIBA EXACTUS,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",4,06/1996,83414020,PR,COLOMBO,CENTRO,RUA VENANCIO TREVISAN,22,-,-,-,-,-,4130236862,-,4130236862,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
85474369000199,OMAR LORENZINI JUNIOR,MANAGER REPRESENTACOES E ASSESSORIA EMPRESARIAL,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",5,08/1992,80530060,PR,CURITIBA,CENTRO CÍVICO,RUA SENADOR XAVIER DA SILVA,488,- SL 304,-,-,-,-,4132251915,-,4132251915,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
95376505000161,ODIMAR NOGACZ,LOGOTECH INFORMATICA E REPRESENTACAO COMERCIAL,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,11/1992,80530060,PR,CURITIBA,CENTRO CÍVICO,RUA SENADOR XAVIER DA SILVA,488,- SALA 304 3 ANDAR,-,-,-,-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
1097255000187,VALDIR MADEIRA,UP SYSTEM CONSULTORIA E ASSESSORIA EM INFORMATICA,MICRO - ATÉ R$360 MIL/ANO,0,03/1996,84990000,PR,ARAPOTI,SEM BAIRRO,R MOISÉS LUPION,654,SL 13,"-24,1437319","-49,825334","Ver Mapa<url>https://www.google.com/maps?q=-24.1437319,-49.825334",-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
11325411000173,ERISON DA SILVA,JOIN CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,11/2009,84267220,PR,TELÊMACO BORBA,PARQUE LIMEIRA ÁREA II,RUA BARRO PRETO,113,-,-,-,-,-,4232726564,-,4232726564,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
3401378000195,CESAR ROMERO SILVA,-,MICRO - ATÉ R$360 MIL/ANO,0,08/1999,83380000,PR,ANTONINA,SEM BAIRRO,CORONEL LÍBERO,134,-,-,-,-,-,4132644961,-,4132644961,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
3401388000120,LUCIANO PAES,-,MICRO - ATÉ R$360 MIL/ANO,0,08/1999,83380000,PR,ANTONINA,SEM BAIRRO,CORONEL LÍBERO,134,-,-,-,-,-,4132644961,-,4132644961,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
6077371000158,ANDERSON DE SOUZA SOFFA - CONSULTORIA DA INFORMACAO,GEAGRO SISTEMAS,MICRO - ATÉ R$360 MIL/ANO,0,01/2004,85960000,PR,MARECHAL CÂNDIDO RONDON,SEM BAIRRO,R HELMUTH PRIESNITZ,210,-,"-24,5564608","-54,0578694","Ver Mapa<url>https://www.google.com/maps?q=-24.5564608,-54.0578694",-,4491729414,4491729414,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
29386677000191,L.J.R. MANICA TI,-,MICRO - ATÉ R$360 MIL/ANO,0,01/2018,85819250,PR,CASCAVEL,UNIVERSITÁRIO,RUA SOCIOLOGIA,1489,-,"-24,990322","-53,443974","Ver Mapa<url>https://www.google.com/maps?q=-24.990322,-53.443974",-,4599907639,4599907639,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
32439773000165,D ALVES FERREIRA - CONSULTORA,-,MICRO - ATÉ R$360 MIL/ANO,0,01/2019,85870240,PR,FOZ DO IGUAÇU,VILA C,RUA RECIFE,138,-,"-25,4531448","-54,5597568","Ver Mapa<url>https://www.google.com/maps?q=-25.4531448,-54.5597568",-,21980807934,-,21980807934,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
32244389000107,R. REOLON - CONSULTORIA EM GESTAO,-,MICRO - ATÉ R$360 MIL/ANO,0,12/2018,85807460,PR,CASCAVEL,COQUEIRAL,RUA FLAMBOYANT,3086,-,"-24,9416326","-53,4819705","Ver Mapa<url>https://www.google.com/maps?q=-24.9416326,-53.4819705",-,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
468811000111,J D FEITOZA - SOFTWARES,NOVA ERA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,02/1995,85813630,PR,CASCAVEL,CANADÁ,RUA CACEQUI,565,-,"-24,9308489","-53,465326","Ver Mapa<url>https://www.google.com/maps?q=-24.9308489,-53.465326",-,4599051999,4599051999,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
